# 01/06/2025 10:33:18 AM: Prices - EPEX Spot Market Auction - germany_luxembourg - Currency: EUR,__parsed_extra
Delivery day,"Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak"
15/01/2025,"108.28,107.72,108.41,,108.04,108.75,114.92,134.49,191.79,307.24,315.02,311.03,304.8,311.02,309.34,285.83,301.74,333.52,377.99,324.74,270.09,181.66,150.87,141.16,123.9,107.72,377.99,108.11,137.49,309.52,301.98,326.59,149.4,222.18,312.7,109.35,122.8,305.75,131.67,237.14,309.05,324.77,198.74,303.96"
14/01/2025,"106.38,103.7,99.08,,97.99,101.88,107.64,123.4,156.62,184.03,151.86,117.62,109.31,103.11,108.11,115.35,125.35,141.97,165.86,170.07,158.38,135.46,117.69,121,121.76,97.99,184.03,101.79,122.39,140.71,112.98,159.07,123.98,126.82,137.59,102.78,112.09,126.84,116.05,153.98,109.54,137.13,137.39,113.14"
13/01/2025,"112.39,105.07,104.46,,100.37,100,110.11,140.28,181.92,223.09,174.09,141.69,115.73,104.1,103.04,104.67,138.2,142.62,149,149,139.73,123.18,120.22,115.57,102.31,100,223.09,105.57,133.08,163.65,112.5,145.09,115.32,129.2,140.41,105.4,119.33,138.08,117.99,179.85,116.14,133.62,125,117.91"
12/01/2025,"83.58,83.79,86.75,,84.2,85,83.75,85.9,101.75,114.67,120.07,117.77,105.61,102.99,99.61,104.74,118.7,132.92,141,146.66,143.66,134.86,127.49,121.2,114.9,83.58,146.66,84.58,89.1,114.53,106.51,141.06,124.61,110.07,120.7,84.51,86.84,110.52,99.43,105.6,106.5,124.34,131.46,108.24"
11/01/2025,"106.64,98.99,95.71,,89.45,88.35,88.4,88.13,94.68,107.65,103.14,101.13,99.56,96.74,93.15,94.9,104.89,112.12,119.8,122.34,114.85,111.19,104.8,103.07,105.69,88.13,122.34,97.7,89.89,102.87,97.42,117.28,106.19,101.89,105.86,94.59,93.79,100.15,97.93,98.4,97.65,107.93,110.32,98.4"
10/01/2025,"84.79,80.23,71.29,,69.05,69.89,83.9,99.09,123.92,139.47,136.92,123.57,113.59,107.43,105.01,110.01,128.69,134.87,142.56,144.12,141.05,134.82,122.51,119.77,111.71,69.05,144.12,76.34,94.2,128.39,112.79,140.65,122.2,112.43,127.27,76.53,85.27,120.59,97.58,124.85,112.4,129.03,129,114.72"
09/01/2025,"101.44,100,98.77,,95.22,98.28,102.65,133.54,148.8,164.88,156.15,147.64,140.21,128.18,121.15,123.95,127.53,123.75,130.91,134.75,125.44,119.23,104.99,101.1,88.19,88.19,164.88,98.86,120.82,152.22,125.2,128.71,103.38,121.53,135.38,99.39,109.84,138.71,107.68,150.84,134.3,126.54,112.28,131.44"
08/01/2025,"71.05,68.01,63.34,,57.01,66.29,72.07,82.7,100.73,128.22,108.18,94.65,100.01,89.99,97.2,110.19,127.8,135.82,155.46,149.23,146.48,136.86,127.86,115.92,103.59,57.01,155.46,64.85,80.45,107.77,106.3,146.75,121.06,104.53,120.27,66.3,72.65,107.03,88.79,104.96,95.46,132.32,129.99,103.31"
07/01/2025,"19.07,8.71,8.9,,5.01,5.13,5.8,48.86,76.83,85.08,84.24,75.25,62.8,62.44,63.9,72.56,78.11,79.98,96.03,101.11,86.21,78.01,72.45,72.45,50.04,5.01,101.11,10.42,34.16,76.84,69.25,90.83,68.24,58.29,78.98,8.77,22.29,73.05,37.61,73.75,66.1,81.67,76.71,69.18"
06/01/2025,"27.52,19.26,11.35,,9.2,10,14.81,23.82,31.72,41.37,36.36,34.69,32.83,31.28,28.6,25.61,26.32,26.87,31.66,31.58,28.74,26.59,13.82,26.94,12.99,9.2,41.37,16.83,20.09,36.31,27.95,29.71,20.09,25.16,31.33,15.36,18.46,32.13,19,33.32,31.85,27.62,23.44,29.89"
05/01/2025,"113.84,100.33,93.61,,93.87,89.38,83.55,83.92,82.53,84.05,89.15,82.95,88.82,81.66,78.39,68,50.64,49.91,66.3,65.05,51.28,36.85,36.8,34.68,28.14,28.14,113.84,100.41,84.85,86.24,69.67,58.14,34.12,72.24,71.35,95.76,92.63,77.96,73.13,84.91,82.96,58.71,42.13,75.08"
04/01/2025,"90.43,90.29,90.2,,91.52,95.95,102.11,110.66,119.96,128.39,130.75,130.34,128.29,130.03,129.85,136.4,138.72,142,151.24,143.85,137.96,129.49,122.83,118.29,109.49,90.2,151.24,90.61,107.17,129.44,133.75,143.76,120.03,120.79,135.65,93.42,98.89,131.6,105.94,122.44,129.63,142.09,126.99,132.27"
03/01/2025,"99.56,87.53,85.01,,83.79,77.5,79.88,83.56,78.43,82.57,80.76,77.64,70.48,69.94,77.8,78.81,85.29,105.51,116.66,115.06,114.91,113.3,107.8,98.22,88.57,69.94,116.66,88.97,79.84,77.86,77.96,113.04,101.97,89.94,89.62,85.55,84.41,77.91,90.26,81.33,73.97,96.57,106.31,76.66"
02/01/2025,"2.55,1.56,3.45,,7.02,12.75,30.07,67.13,98.83,121.53,127.23,126.35,119.97,115.95,113.9,122.21,130.11,138.59,152.87,152.94,139.15,130,119.78,113.42,82.47,1.56,152.94,3.65,52.2,123.77,120.54,145.89,111.42,92.91,130.07,9.57,27.92,122.16,55.75,103.68,119.04,135.95,122.96,121.42"
01/01/2025,"2.16,1.6,0,,-0.01,-0.01,-0.06,-0.09,-0.01,-0.01,-0.04,-0.03,-0.1,-0.05,-0.1,-1.01,-0.01,-0.01,0.07,1.01,1.48,1,0.07,10.05,7.01,-1.01,10.05,0.94,-0.04,-0.05,-0.29,0.64,4.53,0.95,0.1,0.61,0.45,-0.17,1.81,-0.04,-0.07,-0.24,3.44,-0.22"
